classification_id,classification_uuid,taxon_id,taxon_classification_id,path,rank,current_scientific_name,current_scientific_name_exact,scientific_name_synonym,scientific_name_synonym_exact,common_name
1,149f50d1-44e8-4f15-a092-251af314041d,157381,1_157381,Fungi|Ascomycota|Incertae sedis|Incertae sedis|Incertae sedis|Phialea|Phialea micans,sp.,Phialea micans (Saut.) Sacc. 1889,Phialea micans,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,478217,1_478217,Fungi|Ascomycota|Dothideomycetes|Incertae sedis|Strigulaceae|Strigula|Strigula complanata major,f.,Strigula complanata f. major Nyl. 1867,Strigula complanata major,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,466870,1_466870,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Catillariaceae|Catillaria|Catillaria laureri dispersa,f.,Catillaria laureri f. dispersa (Arnold) Szatala 1942,Catillaria laureri dispersa,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,463907,1_463907,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Tricholomataceae|Clitocybe|Clitocybe trogioides trogioides,var.,Clitocybe trogioides var. trogioides Corner 1994,Clitocybe trogioides trogioides,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,232016,1_232016,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lycoperdon|Lycoperdon delicatum,sp.,Lycoperdon delicatum Lloyd,Lycoperdon delicatum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,162399,1_162399,Fungi|Ascomycota|Leotiomycetes|Helotiales|Geoglossaceae|Geoglossum|Geoglossum sphagnophilum,sp.,Geoglossum sphagnophilum Ehrenb. 1818,Geoglossum sphagnophilum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,156168,1_156168,Fungi|Ascomycota|Lecanoromycetes|Teloschistales|Teloschistaceae|Caloplaca|Caloplaca pallidior pallidior,f.,Caloplaca pallidior f. pallidior (Nyl.) Hellb. 1896,Caloplaca pallidior pallidior,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,157382,1_157382,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Incertae sedis|Phoma|Phoma moreliana,sp.,Phoma moreliana Sacc. 1914,Phoma moreliana,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,478218,1_478218,Fungi|Ascomycota|Dothideomycetes|Incertae sedis|Strigulaceae|Strigula|Strigula elegans oxyloba,var.,Strigula elegans var. oxyloba Müll. Arg. 1895,Strigula elegans oxyloba,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,466871,1_466871,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Catillariaceae|Catillaria|Catillaria intermixta amphileuca,f.,Catillaria intermixta f. amphileuca (Th. Fr.) Zahlbr. 1926,Catillaria intermixta amphileuca,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,463908,1_463908,Fungi|Ascomycota|Sordariomycetes|Hypocreales|Cordycipitaceae|Cordyceps|Cordyceps gunnii gunnii,var.,Cordyceps gunnii var. gunnii (Berk.) Berk. 1859,Cordyceps gunnii gunnii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,528927,1_528927,Protozoa|Amoebozoa|Myxogastrea|Physarida|Didymiaceae|Pseudodidymium|Pseudodidymium cryptomastigophorum,sp.,"Pseudodidymium cryptomastigophorum R. Michel, Walochnik & Aspöck 2003",Pseudodidymium cryptomastigophorum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,156169,1_156169,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniaceae|Uromyces|Uromyces foveolatus,sp.,Uromyces foveolatus Juel 1897,Uromyces foveolatus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,157383,1_157383,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Pleospora|Pleospora magnoliae,sp.,Pleospora magnoliae Massa 1912,Pleospora magnoliae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,478219,1_478219,Fungi|Ascomycota|Dothideomycetes|Incertae sedis|Strigulaceae|Strigula|Strigula elegans subciliata,var.,Strigula elegans var. subciliata Müll. Arg. 1885,Strigula elegans subciliata,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,466872,1_466872,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Catillariaceae|Catillaria|Catillaria griffithii marina,f.,Catillaria griffithii f. marina (Ohlert) Erichsen 1937,Catillaria griffithii marina,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,463909,1_463909,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius diasemospermus diasemospermus,var.,Cortinarius diasemospermus var. diasemospermus Lamoure 1978,Cortinarius diasemospermus diasemospermus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,232018,1_232018,Fungi|Ascomycota|Leotiomycetes|Helotiales|Helotiaceae|Ombrophila|Ombrophila rubescenti-rosea,sp.,Ombrophila rubescenti-rosea Rehm 1900,Ombrophila rubescenti-rosea,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,528928,1_528928,Fungi|Microspora|Microsporea|Microsporida|Incertae sedis|Euplotespora|Euplotespora binucleata,sp.,"Euplotespora binucleata Fokin, Di Giuseppe, Erra & Dini 2008",Euplotespora binucleata,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,492010,1_492010,,sp.,Lycoperdon stellatum L. 1753,Lycoperdon stellatum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,157384,1_157384,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia pimpinellae eryngii,var.,Puccinia pimpinellae var. eryngii G. Winter,Puccinia pimpinellae eryngii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,232019,1_232019,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Leptosphaeriaceae|Ophiobolus|Ophiobolus tenuis,sp.,Ophiobolus tenuis Pass.,Ophiobolus tenuis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,528929,1_528929,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Agaricus|Agaricus labrynithiformis,sp.,Agaricus labrynithiformis With. 1792,Agaricus labrynithiformis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,492011,1_492011,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lycoperdon|Lycoperdon truncatum,sp.,Lycoperdon truncatum Batsch 1789,Lycoperdon truncatum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,157385,1_157385,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Raveneliaceae|Ravenelia|Ravenelia hoffmannseggiae,sp.,Ravenelia hoffmannseggiae Long 1917,Ravenelia hoffmannseggiae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,492012,1_492012,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lycoperdon|Lycoperdon truncatum,sp.,Lycoperdon truncatum Reich 1792,Lycoperdon truncatum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,157386,1_157386,,sp.,Rhopalopsis berkeleyanum Cooke 1884,Rhopalopsis berkeleyanum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,1,1_1,Fungi|Basidiomycota|Agaricomycetes|Corticiales|Corticiaceae|Michenera,gen.,Michenera Berk. & M.A. Curtis 1868,Michenera,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,466874,1_466874,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Catillariaceae|Catillaria|Catillaria glomerella simplicata,f.,Catillaria glomerella f. simplicata (Nyl.) B. de Lesd. 1922,Catillaria glomerella simplicata,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,492013,1_492013,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lycoperdon|Lycoperdon variolosum,sp.,Lycoperdon variolosum Pers. 1797,Lycoperdon variolosum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,157387,1_157387,Fungi|Ascomycota|Sordariomycetes|Diaporthales|Incertae sedis|Sirococcus|Sirococcus zahlbruckneri,sp.,Sirococcus zahlbruckneri Bäumler 1902,Sirococcus zahlbruckneri,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,466875,1_466875,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Catillariaceae|Catillaria|Catillaria glomerella poliococcoides,f.,Catillaria glomerella f. poliococcoides (Vain.) Zahlbr. 1926,Catillaria glomerella poliococcoides,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,492014,1_492014,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lycoperdon|Lycoperdon variolosum,sp.,Lycoperdon variolosum Sowerby 1803,Lycoperdon variolosum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,466876,1_466876,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Catillariaceae|Catillaria|Catillaria globulosa fuscopallescens,f.,Catillaria globulosa f. fuscopallescens (Nyl.) Vain. 1934,Catillaria globulosa fuscopallescens,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504100,1_504100,,f.,Colletotrichopsis pyri f. tirolense Bubák 1904,Colletotrichopsis pyri tirolense,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,157388,1_157388,,sp.,Sphaeria aconiti Kirchn. 1856,Sphaeria aconiti,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,4,1_4,Fungi|Ascomycota|Incertae sedis|Incertae sedis|Incertae sedis|Abrothallus,gen.,Abrothallus De Not. 1845,Abrothallus,"Phymatopsis Tul. ex Trevis. 1857,Pseudolecidea Marchand 1896","Phymatopsis,Pseudolecidea",""
1,149f50d1-44e8-4f15-a092-251af314041d,466877,1_466877,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Catillariaceae|Catillaria|Catillaria elachista simplicata,f.,Catillaria elachista f. simplicata (Nyl.) Vain. 1934,Catillaria elachista simplicata,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,171181,1_171181,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Incertae sedis|Aecidium|Aecidium raciborskii,sp.,Aecidium raciborskii Wróbl. 1916,Aecidium raciborskii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504101,1_504101,Fungi|Ascomycota|Sordariomycetes|Incertae sedis|Glomerellaceae|Colletotrichum|Colletotrichum oligochaetum bryoniae,f.,Colletotrichum oligochaetum f. bryoniae Ferraris 1912,Colletotrichum oligochaetum bryoniae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,5,1_5,Fungi|Ascomycota|Lecanoromycetes|Ostropales|Stictidaceae|Absconditella,gen.,Absconditella Vezda 1965,Absconditella,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,466878,1_466878,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Catillariaceae|Catillaria|Catillaria elachista poliococcoides,f.,Catillaria elachista f. poliococcoides (Vain.) Vain. 1934,Catillaria elachista poliococcoides,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,221891,1_221891,Fungi|Ascomycota|Leotiomycetes|Helotiales|Hyaloscyphaceae|Lachnum|Lachnum coarctatum,sp.,Lachnum coarctatum P. Karst. 1905,Lachnum coarctatum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504102,1_504102,Fungi|Ascomycota|Incertae sedis|Incertae sedis|Incertae sedis|Coniothecium|Coniothecium olivaceum hispanica,f.,Coniothecium olivaceum f. hispanica Gonz. Frag. 1914,Coniothecium olivaceum hispanica,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,492017,1_492017,,sp.,Macrophoma faseoli (Maubl.) Ashby,Macrophoma faseoli,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,487000,1_487000,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Incertae sedis|Aecidium|Aecidium stellatus,sp.,Aecidium stellatus Debey & Ettingsh. 1859,Aecidium stellatus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,6,1_6,Fungi|Ascomycota|Incertae sedis|Incertae sedis|Incertae sedis|Abyssomyces,gen.,Abyssomyces Kohlm. 1970,Abyssomyces,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,466879,1_466879,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Catillariaceae|Catillaria|Catillaria elachista glomerella,f.,Catillaria elachista f. glomerella (Nyl.) Vain. 1934,Catillaria elachista glomerella,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,171182,1_171182,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Agaricus|Agaricus haematochelis,sp.,Agaricus haematochelis Bull. 1791,Agaricus haematochelis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504103,1_504103,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Leptosphaeriaceae|Coniothyrium|Coniothyrium olivaceum cornicola,f.,Coniothyrium olivaceum f. cornicola Massa 1912,Coniothyrium olivaceum cornicola,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,487001,1_487001,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Incertae sedis|Aecidium|Aecidium grindeliae,sp.,Aecidium grindeliae Rehm 1902,Aecidium grindeliae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,7,1_7,Fungi|Ascomycota|Laboulbeniomycetes|Laboulbeniales|Laboulbeniaceae|Acallomyces,gen.,Acallomyces Thaxt. 1903,Acallomyces,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,221892,1_221892,Fungi|Ascomycota|Dothideomycetes|Meliolales|Meliolaceae|Meliola|Meliola mayepeicola,sp.,Meliola mayepeicola F. Stevens 1916,Meliola mayepeicola,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,171183,1_171183,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Incertae sedis|Ascochyta|Ascochyta scorzonerae,sp.,Ascochyta scorzonerae Rostr. 1905,Ascochyta scorzonerae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504104,1_504104,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Leptosphaeriaceae|Coniothyrium|Coniothyrium olivaceum pelargonii,f.,Coniothyrium olivaceum f. pelargonii Massa 1912,Coniothyrium olivaceum pelargonii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,487002,1_487002,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Agaricus|Agaricus wardianus,sp.,Agaricus wardianus Mesch. 1891,Agaricus wardianus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,8,1_8,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Venturiaceae|Acantharia,gen.,Acantharia Theiss. & Syd. 1918,Acantharia,"Arnaudia Bat. 1960,Neogibbera Petr. 1947","Arnaudia,Neogibbera",""
1,149f50d1-44e8-4f15-a092-251af314041d,171184,1_171184,,sp.,Asterella manaosensis Henn. 1904,Asterella manaosensis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504105,1_504105,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Leptosphaeriaceae|Coniothyrium|Coniothyrium viburni foliicola,f.,Coniothyrium viburni f. foliicola Gonz. Frag. 1917,Coniothyrium viburni foliicola,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,441180,1_441180,,var.,Bombyliospora asahinae var. asahinae M. Satô 1935,Bombyliospora asahinae asahinae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,171185,1_171185,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Incertae sedis|Caeoma|Caeoma aristolochiae,sp.,Caeoma aristolochiae Schltdl.,Caeoma aristolochiae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504106,1_504106,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Coprinus|Coprinus micaceus irregularis,f.,Coprinus micaceus f. irregularis Vouk{?} & Pevalek{?} 1915,Coprinus micaceus irregularis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,441181,1_441181,,var.,Bombyliospora amplificans var. amplificans (Nyl.) Zahlbr. 1930,Bombyliospora amplificans amplificans,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,268931,1_268931,Fungi|Ascomycota|Dothideomycetes|Meliolales|Meliolaceae|Meliola|Meliola landolphiae-floridae,sp.,Meliola landolphiae-floridae Hansf. 1938,Meliola landolphiae-floridae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,221895,1_221895,,sp.,Sphaeria occulta Lib. 1837,Sphaeria occulta,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,171186,1_171186,Fungi|Ascomycota|Sordariomycetes|Chaetosphaeriales|Chaetosphaeriaceae|Chloridium|Chloridium micans,sp.,Chloridium micans P. Karst. 1888,Chloridium micans,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504107,1_504107,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Cucurbitariaceae|Cucurbitaria|Cucurbitaria mahoniae phellodendri,f.,Cucurbitaria mahoniae f. phellodendri Syd. 1904,Cucurbitaria mahoniae phellodendri,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,487004,1_487004,,sp.,Amanitopsis illudens Berk. & M.A. Curtis 1890,Amanitopsis illudens,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,441182,1_441182,,f.,Blastenia nubigena f. nubigena (Kremp.) Müll. Arg. 1862,Blastenia nubigena nubigena,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,268932,1_268932,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Venturiaceae|Venturia|Venturia laneae,sp.,Venturia laneae Dearn. 1926,Venturia laneae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,221896,1_221896,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Incertae sedis|Uredo|Uredo dioscoreae-aculeatae,sp.,Uredo dioscoreae-aculeatae Racib. 1900,Uredo dioscoreae-aculeatae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,171187,1_171187,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Coprinus|Coprinus umbrinus,sp.,Coprinus umbrinus Cooke & Massee 1892,Coprinus umbrinus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,166170,1_166170,,sp.,Hormospora stercoris Desm. 1860,Hormospora stercoris,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,487005,1_487005,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Incertae sedis|Phoma|Phoma stenostoma,sp.,Phoma stenostoma Penz.,Phoma stenostoma,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,221897,1_221897,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Leptosphaeriaceae|Leptosphaeria|Leptosphaeria caprifolii,sp.,Leptosphaeria caprifolii Brunaud,Leptosphaeria caprifolii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504108,1_504108,Fungi|Ascomycota|Dothideomycetes|Botryosphaeriales|Botryosphaeriaceae|Diplodia|Diplodia cavanillesiana alni,f.,Diplodia cavanillesiana f. alni Gonz. Frag. 1917,Diplodia cavanillesiana alni,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,487006,1_487006,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Agaricus|Agaricus laschii,sp.,Agaricus laschii Fr. 1838,Agaricus laschii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,441184,1_441184,,f.,Blastenia keissleri f. keissleri Servít 1934,Blastenia keissleri keissleri,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,473910,1_473910,Fungi|Basidiomycota|Agaricomycetes|Russulales|Stereaceae|Stereum|Stereum spadiceum,sp.,Stereum spadiceum Fr. 1838,Stereum spadiceum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,268934,1_268934,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Pleurotaceae|Pleurotus|Pleurotus langei,sp.,Pleurotus langei Pilát 1935,Pleurotus langei,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,221898,1_221898,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Incertae sedis|Pyrenochaeta|Pyrenochaeta fallax,sp.,Pyrenochaeta fallax Bres. 1905,Pyrenochaeta fallax,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,538930,1_538930,Fungi|Ascomycota|Lecanoromycetes|Pertusariales|Pertusariaceae|Pertusaria|Pertusaria sect,sect.,Pertusaria sect. Digitatae A.W. Archer 1993,Pertusaria sect,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,171189,1_171189,Fungi|Ascomycota|Sordariomycetes|Diaporthales|Diaporthaceae|Diaporthe|Diaporthe epilobii,sp.,Diaporthe epilobii Cooke,Diaporthe epilobii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,242020,1_242020,Fungi|Ascomycota|Sordariomycetes|Diaporthales|Gnomoniaceae|Diplodina|Diplodina empetri,sp.,Diplodina empetri Sacc. 1897,Diplodina empetri,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,504109,1_504109,Fungi|Ascomycota|Dothideomycetes|Botryosphaeriales|Botryosphaeriaceae|Diplodia|Diplodia cavanillesiana carpini,f.,Diplodia cavanillesiana f. carpini Gonz. Frag. 1917,Diplodia cavanillesiana carpini,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,166172,1_166172,Fungi|Basidiomycota|Agaricomycetes|Polyporales|Meruliaceae|Irpex|Irpex subflavus,sp.,Irpex subflavus Pat. 1889,Irpex subflavus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,441185,1_441185,,f.,Blastenia herbidella f. herbidella (Arnold) Servít 1934,Blastenia herbidella herbidella,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,487008,1_487008,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Agaricus|Agaricus olivaceofuscus,sp.,Agaricus olivaceofuscus Hornem. 1808,Agaricus olivaceofuscus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,280645,1_280645,,sp.,Pseudosphaerella trifolii Woron. 1927,Pseudosphaerella trifolii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,268935,1_268935,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Inocybaceae|Inocybe|Inocybe langei major,var.,Inocybe langei var. major Singer 1936,Inocybe langei major,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,538931,1_538931,Fungi|Ascomycota|Lecanoromycetes|Pertusariales|Pertusariaceae|Pertusaria|Pertusaria subgen,subgen.,Pertusaria subgen. Monomurata A.W. Archer 1993,Pertusaria subgen,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,242021,1_242021,Fungi|Ascomycota|Pezizomycetes|Pezizales|Helvellaceae|Helvella|Helvella palustris,sp.,Helvella palustris Peck 1883,Helvella palustris,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,166173,1_166173,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Niaceae|Lachnella|Lachnella periclymeni,sp.,Lachnella periclymeni Fuckel,Lachnella periclymeni,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,441186,1_441186,,f.,Blastenia exsecuta f. exsecuta (Nyl.) Servít 1931,Blastenia exsecuta exsecuta,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,487009,1_487009,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Agaricus|Agaricus rhagadiosus,sp.,Agaricus rhagadiosus Fr. 1821,Agaricus rhagadiosus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,473912,1_473912,Fungi|Ascomycota|Leotiomycetes|Erysiphales|Erysiphaceae|Leveillula|Leveillula taurica rosmarini,f.,Leveillula taurica f. rosmarini Jacz.,Leveillula taurica rosmarini,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,538932,1_538932,Fungi|Ascomycota|Pezizomycetes|Pezizales|Pezizaceae|Peziza|Peziza sect,sect.,Peziza sect. Purpureodiscus G. Hirsch 1992,Peziza sect,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,166174,1_166174,Fungi|Ascomycota|Sordariomycetes|Sordariales|Lasiosphaeriaceae|Lasiosphaeria|Lasiosphaeria culmicola,sp.,Lasiosphaeria culmicola I. Miyake & Hara 1928,Lasiosphaeria culmicola,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,441187,1_441187,,var.,Blastenia diphyodes var. diphyodes (Nyl.) Zahlbr. 1930,Blastenia diphyodes diphyodes,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,280647,1_280647,Fungi|Ascomycota|Dothideomycetes|Incertae sedis|Polystomellaceae|Dothidella|Dothidella trifolii medii,f.sp.,Dothidella trifolii f.sp. medii Kuprev. 1935,Dothidella trifolii medii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,268937,1_268937,Fungi|Ascomycota|Dothideomycetes|Incertae sedis|Eremomycetaceae|Arthrographis|Arthrographis langeronii,sp.,Arthrographis langeronii G. Cochet 1939,Arthrographis langeronii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,538933,1_538933,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Phaeocollybia|Phaeocollybia subgen,subgen.,Phaeocollybia subgen. Fibulophaeocollybia Bandala & Montoya 1994,Phaeocollybia subgen,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,242022,1_242022,Fungi|Ascomycota|Laboulbeniomycetes|Laboulbeniales|Laboulbeniaceae|Laboulbenia|Laboulbenia columbiana,sp.,Laboulbenia columbiana Thaxt. 1902,Laboulbenia columbiana,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,166175,1_166175,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Lophiostomataceae|Lophiotrema|Lophiotrema phyllophilum,sp.,"Lophiotrema phyllophilum E. Bommer, M. Rousseau & Sacc.",Lophiotrema phyllophilum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,473914,1_473914,Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum occarium,sp.,Hydnum occarium Batsch 1783,Hydnum occarium,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,280648,1_280648,Fungi|Ascomycota|Dothideomycetes|Incertae sedis|Polystomellaceae|Dothidella|Dothidella trifolii repentis,f.sp.,Dothidella trifolii f.sp. repentis Kuprev. 1935,Dothidella trifolii repentis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,268938,1_268938,,sp.,Rubromadurella langeronii Talice 1935,Rubromadurella langeronii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,166176,1_166176,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lycoperdon|Lycoperdon pseudoumbrinum,sp.,Lycoperdon pseudoumbrinum Hollós 1903,Lycoperdon pseudoumbrinum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,441188,1_441188,,f.,Blastenia atrocyanescens f. atrocyanescens Th. Fr. 1871,Blastenia atrocyanescens atrocyanescens,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,280649,1_280649,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Incertae sedis|Ascochyta|Ascochyta trifolli-alpestris,sp.,Ascochyta trifolli-alpestris Dominik 1934,Ascochyta trifolli-alpestris,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,268939,1_268939,Fungi|Ascomycota|Eurotiomycetes|Onygenales|Arthrodermataceae|Trichophyton|Trichophyton langeronii,sp.,Trichophyton langeronii (E.A. Baudet) Nann. 1934,Trichophyton langeronii,"Favotrichophyton langeronii (E.A. Baudet) C.W. Dodge 1935,Grubyella langeronii E.A. Baudet 1930","Favotrichophyton langeronii,Grubyella langeronii",""
